time,latitude,longitude,depth,magnitude,region,rms,gap,dmin,nst,horizontalError,depthError,magError,magNst
2019-04-25 22:00:00,27.3018,154.0492,39.2,2.31,Pacific Ring,1.308,314.9,1.288,53,16.71,11.59,0.409,42
2019-04-26 04:00:00,32.212,149.9833,22.56,4.07,Pacific Ring,1.09,194.0,3.456,59,14.08,0.59,0.03,72
2019-04-26 07:00:00,19.2422,-65.7561,27.44,2.96,Caribbean Arc,0.7,235.2,3.638,5,18.74,2.55,0.124,23
2019-04-27 00:00:00,-1.9002,103.9564,57.13,3.85,Sumatra Fault,1.256,60.3,3.115,106,2.11,12.76,0.401,41
2019-04-27 02:00:00,54.0061,-166.4013,30.17,2.25,Aleutian Arc,1.43,70.7,0.194,66,10.62,12.68,0.475,44
2019-04-27 02:00:00,41.5803,-120.0427,27.68,2.53,Cascadia Zone,1.381,160.8,3.272,8,8.34,12.28,0.2,49
2019-04-27 06:00:00,35.2532,36.0632,23.73,2.17,Anatolian Fault,1.146,110.6,4.908,67,3.92,12.9,0.167,25
2019-04-27 16:00:00,24.3548,83.45,30.8,3.53,Himalayan Belt,0.113,244.6,0.583,33,6.18,11.23,0.317,17
2019-04-28 05:00:00,-6.1405,98.2802,40.29,2.1,Sumatra Fault,0.235,180.6,1.341,59,1.87,7.8,0.074,10
2019-04-28 12:00:00,35.9593,-86.1437,16.49,3.04,New Madrid Zone,0.587,74.1,0.046,14,15.22,0.6,0.206,78
2019-04-28 14:00:00,35.6892,28.3118,16.85,2.35,Anatolian Fault,0.341,267.2,3.919,10,10.98,2.11,0.255,29
2019-04-28 20:00:00,-1.9226,102.1269,33.07,2.23,Sumatra Fault,0.361,277.3,1.757,11,19.39,13.27,0.465,79
2019-04-29 05:00:00,10.4922,-63.6892,36.92,2.36,Caribbean Arc,0.293,303.5,2.505,82,4.86,11.39,0.382,27
2019-04-30 04:00:00,34.0031,32.0957,11.61,3.49,Anatolian Fault,1.148,123.3,4.63,56,16.81,9.46,0.489,60
2019-04-30 13:00:00,10.7154,-62.7495,16.98,2.37,Caribbean Arc,0.374,63.1,4.67,21,4.17,3.77,0.467,61
2019-05-01 07:00:00,54.5876,-172.2461,39.09,2.32,Aleutian Arc,0.539,52.1,4.48,106,12.34,1.02,0.404,7
2019-05-01 09:00:00,51.4518,-173.9352,54.59,3.76,Aleutian Arc,0.477,100.1,4.958,27,11.55,13.89,0.082,77
2019-05-01 18:00:00,28.8798,82.2562,41.28,2.83,Himalayan Belt,1.227,117.1,4.679,33,3.44,7.45,0.035,5
2019-05-02 06:00:00,42.1853,-120.6941,32.32,2.49,Cascadia Zone,1.35,248.3,0.536,51,13.51,8.66,0.313,46
2019-05-02 08:00:00,23.2197,78.5593,31.32,2.38,Himalayan Belt,0.906,143.0,0.711,66,7.8,11.04,0.06,50
2019-05-02 21:00:00,0.8023,102.1874,46.49,2.36,Sumatra Fault,0.787,108.2,2.121,55,5.49,4.45,0.487,48
2019-05-02 21:00:00,-3.2388,101.8058,33.87,2.22,Sumatra Fault,0.895,215.3,1.109,50,11.42,11.43,0.167,23
2019-05-03 04:00:00,57.5837,-174.7251,30.1,2.47,Aleutian Arc,0.903,315.1,2.411,93,18.19,2.92,0.249,52
2019-05-03 06:00:00,54.6962,-173.0048,56.89,4.01,Aleutian Arc,0.822,338.7,4.005,73,15.01,7.93,0.493,16
2019-05-03 10:00:00,51.0217,-166.2151,60.15,2.72,Aleutian Arc,1.134,318.4,1.184,25,13.95,14.66,0.377,24
2019-05-03 12:00:00,28.1756,86.8142,25.13,3.46,Himalayan Belt,0.466,188.9,1.605,24,5.33,0.63,0.355,40
2019-05-03 17:00:00,40.2123,31.9883,23.81,2.75,Anatolian Fault,1.244,272.6,3.141,65,4.25,13.04,0.058,32
2019-05-03 17:00:00,-7.7712,100.3365,58.29,2.02,Sumatra Fault,0.944,97.1,0.278,11,11.23,8.47,0.356,13
2019-05-03 20:00:00,-7.6587,98.4748,31.57,3.75,Sumatra Fault,1.457,229.9,3.466,30,17.86,10.05,0.434,76
2019-05-04 06:00:00,-4.6308,102.8549,36.05,2.11,Sumatra Fault,0.363,161.2,3.295,35,0.34,7.83,0.307,77
2019-05-04 14:00:00,16.3102,-65.5362,14.14,5.23,Caribbean Arc,1.164,266.8,1.615,28,4.95,8.53,0.197,41
2019-05-05 16:00:00,48.685,-125.9586,19.57,2.17,Cascadia Zone,0.804,125.3,1.067,50,14.05,1.88,0.245,24
2019-05-05 23:00:00,17.1839,-57.759,16.74,2.49,Caribbean Arc,0.733,312.1,1.733,48,17.22,7.78,0.272,69
2019-05-07 00:00:00,29.6939,154.3295,41.59,2.1,Pacific Ring,1.043,315.3,0.174,98,11.28,8.24,0.479,60
2019-05-07 06:00:00,41.5057,-122.7388,30.81,3.97,Cascadia Zone,0.417,289.7,4.653,15,9.06,5.13,0.437,9
2019-05-07 06:00:00,34.6224,34.1212,19.88,2.08,Anatolian Fault,1.401,208.8,2.207,33,2.76,6.1,0.462,6
2019-05-08 08:00:00,-7.2204,98.8094,58.21,5.25,Sumatra Fault,0.875,65.3,3.377,26,1.09,12.39,0.169,11
2019-05-09 13:00:00,37.0057,-85.8842,17.35,2.7,New Madrid Zone,0.642,267.9,4.969,68,3.98,0.72,0.472,40
2019-05-09 20:00:00,16.1774,-64.5929,38.35,5.25,Caribbean Arc,0.96,29.2,4.66,65,0.96,5.2,0.048,33
2019-05-10 00:00:00,14.8139,-56.492,35.13,2.75,Caribbean Arc,1.345,230.6,2.03,17,15.06,4.82,0.307,46
2019-05-10 18:00:00,-2.4013,99.7663,42.84,2.59,Sumatra Fault,0.841,27.5,3.032,99,19.99,13.83,0.054,15
2019-05-11 04:00:00,25.5483,152.3008,35.8,2.23,Pacific Ring,0.237,171.5,2.979,71,19.25,4.51,0.383,58
2019-05-11 13:00:00,54.3174,-167.3535,68.93,3.76,Aleutian Arc,1.466,348.4,0.387,112,5.86,10.37,0.176,77
2019-05-12 00:00:00,36.9089,-87.2244,5.25,2.86,New Madrid Zone,1.003,77.5,3.458,49,18.74,2.15,0.177,11
2019-05-12 17:00:00,45.2756,-120.9792,19.27,2.28,Cascadia Zone,0.764,91.4,1.255,105,15.6,0.92,0.167,43
2019-05-13 03:00:00,14.3974,-58.854,36.7,2.5,Caribbean Arc,1.01,349.2,3.65,96,12.63,5.59,0.331,12
2019-05-13 08:00:00,39.1223,-88.5004,7.86,2.44,New Madrid Zone,0.537,82.1,1.862,84,19.19,3.24,0.157,3
2019-05-13 13:00:00,12.8666,-59.9805,39.18,5.7,Caribbean Arc,0.527,31.9,2.0,100,18.32,3.62,0.14,20
2019-05-13 19:00:00,46.21,-120.787,12.28,2.68,Cascadia Zone,0.456,186.4,4.064,90,11.86,8.14,0.219,77
2019-05-14 02:00:00,43.0266,-123.1661,20.32,2.71,Cascadia Zone,1.29,161.2,3.065,75,12.18,8.43,0.413,65
2019-05-14 09:00:00,28.5057,77.3565,37.46,2.21,Himalayan Belt,0.101,123.3,1.947,31,4.68,13.41,0.17,58
2019-05-14 18:00:00,50.257,-118.159,24.76,2.85,Cascadia Zone,1.268,162.5,2.901,24,4.36,14.78,0.252,65
2019-05-14 19:00:00,54.8712,-168.3124,66.09,4.47,Aleutian Arc,0.891,219.1,1.471,118,15.73,4.89,0.186,58
2019-05-14 22:00:00,15.3457,-65.5573,30.9,8.8,Caribbean Arc,1.475,349.3,0.716,111,13.54,7.05,0.179,51
2019-05-16 03:00:00,16.7967,-57.0456,22.65,2.99,Caribbean Arc,0.677,131.1,3.281,118,16.28,2.96,0.293,8
2019-05-16 07:00:00,18.1295,-56.9193,12.47,2.2,Caribbean Arc,0.813,281.1,0.367,78,3.07,14.57,0.45,76
2019-05-17 01:00:00,34.0757,147.4929,32.31,3.69,Pacific Ring,0.208,115.6,0.814,111,16.18,9.54,0.437,64
2019-05-17 02:00:00,56.7299,-165.0393,47.14,3.69,Aleutian Arc,0.975,252.6,3.708,28,16.99,6.37,0.116,44
2019-05-17 05:00:00,32.5673,149.4229,41.22,2.59,Pacific Ring,0.936,326.3,4.646,44,10.6,3.25,0.498,78
2019-05-17 11:00:00,43.2475,-125.0483,14.14,3.8,Cascadia Zone,0.837,169.0,2.902,105,17.37,6.82,0.018,35
2019-05-17 17:00:00,-6.7142,105.2296,46.88,2.93,Sumatra Fault,1.201,285.6,2.42,49,5.0,11.34,0.323,18
2019-05-18 11:00:00,42.2813,-122.6015,19.06,3.68,Cascadia Zone,0.293,165.3,3.144,37,2.38,6.64,0.481,77
2019-05-18 13:00:00,-0.6739,97.4679,35.74,2.06,Sumatra Fault,0.501,256.9,3.597,10,11.8,14.42,0.318,76
2019-05-18 14:00:00,-1.6688,97.8274,49.09,2.12,Sumatra Fault,1.006,113.4,2.669,19,4.13,11.03,0.027,11
2019-05-19 08:00:00,42.2958,-123.6298,29.28,2.14,Cascadia Zone,0.112,339.6,2.965,87,13.06,2.25,0.302,13
2019-05-19 11:00:00,26.2165,80.3908,33.11,2.3,Himalayan Belt,0.828,155.1,1.482,11,10.46,12.27,0.427,21
2019-05-19 12:00:00,17.9868,-65.5355,14.76,2.61,Caribbean Arc,0.573,349.4,4.129,106,18.75,5.18,0.156,21
2019-05-19 20:00:00,43.3893,29.7879,19.47,3.43,Anatolian Fault,1.152,306.5,4.075,34,16.1,6.26,0.141,15
2019-05-20 09:00:00,38.1829,-92.3094,6.95,3.14,New Madrid Zone,0.771,36.9,3.406,67,12.98,4.2,0.147,64
2019-05-21 04:00:00,53.1971,-172.4733,79.93,2.37,Aleutian Arc,0.973,188.6,0.117,19,16.24,7.31,0.082,38
2019-05-23 14:00:00,31.5312,-86.0442,11.26,2.31,New Madrid Zone,1.362,295.2,2.772,75,9.54,5.94,0.459,12
2019-05-24 19:00:00,42.4678,34.0074,23.0,8.04,Anatolian Fault,0.974,171.9,0.207,6,2.47,9.77,0.288,45
2019-05-25 16:00:00,26.0616,149.8804,24.96,3.1,Pacific Ring,1.179,232.5,2.862,99,10.06,4.12,0.314,76
2019-05-26 06:00:00,34.3689,-90.2569,10.56,6.31,New Madrid Zone,1.245,253.7,0.038,119,15.15,10.27,0.209,45
2019-05-26 07:00:00,38.2269,35.1807,17.74,3.58,Anatolian Fault,1.238,214.2,1.062,32,12.6,12.47,0.214,22
2019-05-26 19:00:00,33.1942,-86.0195,8.21,2.37,New Madrid Zone,0.821,126.2,0.779,57,17.49,8.6,0.44,18
2019-05-27 14:00:00,22.0024,78.2694,43.01,4.42,Himalayan Belt,1.19,220.8,4.855,47,13.66,1.05,0.204,77
2019-05-27 15:00:00,34.9169,152.7044,26.32,2.84,Pacific Ring,0.673,277.4,3.858,31,18.45,8.93,0.196,41
2019-05-28 00:00:00,49.2036,-125.4676,21.08,6.29,Cascadia Zone,0.17,134.2,2.56,11,8.59,3.88,0.114,23
2019-05-28 15:00:00,31.8192,84.8392,41.92,2.69,Himalayan Belt,0.677,256.3,0.556,36,1.03,6.54,0.415,4
2019-05-29 15:00:00,22.1159,84.1547,19.38,3.54,Himalayan Belt,1.489,195.5,0.216,93,8.26,9.15,0.476,42
2019-05-30 06:00:00,13.0145,-60.5922,28.75,4.65,Caribbean Arc,0.883,323.8,0.237,27,6.99,10.21,0.423,18
2019-05-30 07:00:00,46.7716,-118.9474,20.48,2.41,Cascadia Zone,0.284,32.1,0.275,36,5.64,5.79,0.3,61
2019-05-30 09:00:00,40.2439,29.5184,9.03,2.93,Anatolian Fault,0.522,100.9,3.254,68,1.65,7.95,0.398,9
2019-05-30 14:00:00,31.1142,-86.963,19.55,2.69,New Madrid Zone,1.087,289.7,2.737,116,1.13,7.62,0.362,69
2019-05-30 23:00:00,50.1622,-122.338,34.11,2.93,Cascadia Zone,1.465,100.3,4.414,24,13.53,6.23,0.486,17
2019-05-31 02:00:00,15.5873,-60.417,31.3,3.51,Caribbean Arc,1.178,26.5,3.584,16,14.62,7.95,0.224,56
2019-05-31 04:00:00,1.5963,103.955,38.97,2.4,Sumatra Fault,1.053,315.6,3.777,101,15.65,14.69,0.381,19
2019-05-31 15:00:00,31.8698,-89.3035,16.28,2.54,New Madrid Zone,1.404,291.1,3.195,20,2.98,1.64,0.312,11
2019-05-31 21:00:00,-7.8718,104.9554,41.7,2.17,Sumatra Fault,1.406,303.6,3.552,60,10.45,14.63,0.483,19
2019-06-01 01:00:00,49.116,-173.1285,55.21,4.27,Aleutian Arc,1.409,335.1,4.795,101,7.34,1.18,0.289,46
2019-06-01 07:00:00,34.8566,-93.2662,17.19,3.04,New Madrid Zone,1.353,34.9,1.017,91,14.22,4.41,0.04,69
2019-06-01 14:00:00,32.2798,145.1587,43.89,2.03,Pacific Ring,0.476,72.0,2.41,37,19.87,8.74,0.288,20
2019-06-02 12:00:00,31.3784,79.715,26.41,3.38,Himalayan Belt,1.126,171.2,4.284,37,4.16,12.49,0.17,34
2019-06-02 13:00:00,52.7177,-167.5614,37.0,3.33,Aleutian Arc,0.714,25.6,0.767,15,4.87,1.59,0.349,5
2019-06-03 01:00:00,12.307,-59.1145,19.64,2.3,Caribbean Arc,1.035,273.2,2.913,12,0.86,3.34,0.15,34
2019-06-03 02:00:00,-7.6986,98.5249,50.54,4.01,Sumatra Fault,0.422,49.0,0.76,5,11.84,13.57,0.083,60
2019-06-03 14:00:00,32.0136,-88.7833,17.98,2.49,New Madrid Zone,0.499,304.4,2.644,20,14.21,2.4,0.04,22
2019-06-03 21:00:00,37.9209,35.5077,10.76,3.78,Anatolian Fault,1.048,206.7,4.646,49,1.42,0.39,0.415,43
2019-06-04 03:00:00,34.6889,-92.2108,10.33,4.37,New Madrid Zone,0.141,197.0,2.902,42,12.87,0.66,0.177,14
2019-06-04 04:00:00,-3.26,97.402,37.41,3.58,Sumatra Fault,0.264,187.4,2.69,82,15.21,10.47,0.424,20
2019-06-04 07:00:00,31.2139,-84.5583,7.55,2.01,New Madrid Zone,0.429,159.3,4.603,106,9.19,6.22,0.282,21
2019-06-04 08:00:00,31.2763,-85.7616,7.99,2.08,New Madrid Zone,0.697,261.1,3.125,32,10.12,13.9,0.409,27
2019-06-04 10:00:00,57.5834,-167.2688,50.56,2.15,Aleutian Arc,1.042,293.9,4.897,20,3.2,0.73,0.138,66
2019-06-05 01:00:00,44.4471,-125.0835,12.71,2.26,Cascadia Zone,1.214,278.7,2.477,68,18.36,13.63,0.416,31
2019-06-05 01:00:00,49.3918,-125.3932,10.62,2.72,Cascadia Zone,0.169,259.1,0.567,74,5.69,2.69,0.196,64
2019-06-05 03:00:00,48.0091,-167.8476,38.56,2.13,Aleutian Arc,0.632,177.0,0.232,116,14.35,4.92,0.166,37
2019-06-05 05:00:00,23.3157,84.1582,42.27,2.24,Himalayan Belt,1.46,79.7,4.273,61,5.02,13.07,0.228,42
2019-06-05 08:00:00,22.5259,86.122,23.13,2.07,Himalayan Belt,0.921,35.8,0.014,78,9.12,12.68,0.136,24
2019-06-05 22:00:00,32.2453,151.2966,28.89,2.07,Pacific Ring,0.967,217.7,2.543,33,8.95,2.25,0.335,69
2019-06-06 11:00:00,49.6098,-169.3684,77.19,2.0,Aleutian Arc,1.414,76.5,0.575,70,17.25,7.21,0.497,55
2019-06-06 12:00:00,35.1518,-85.8991,14.41,5.83,New Madrid Zone,0.863,154.9,2.713,35,10.01,9.41,0.05,60
2019-06-07 03:00:00,43.0136,32.8212,13.19,5.95,Anatolian Fault,1.127,279.0,2.158,84,11.49,2.96,0.382,74
2019-06-07 15:00:00,51.6116,-170.073,47.96,2.97,Aleutian Arc,0.99,301.7,1.128,63,13.01,8.51,0.189,52
2019-06-07 18:00:00,34.4744,-89.4413,13.37,3.39,New Madrid Zone,1.27,258.2,1.178,117,13.33,6.84,0.087,44
2019-06-07 20:00:00,40.2023,33.448,10.76,2.41,Anatolian Fault,0.399,155.7,3.523,30,7.4,5.92,0.488,76
2019-06-08 13:00:00,24.2312,82.2785,35.59,2.45,Himalayan Belt,1.252,73.7,3.395,112,4.72,1.4,0.49,23
2019-06-08 19:00:00,44.2882,-117.7169,20.84,2.54,Cascadia Zone,1.349,335.9,1.624,75,19.17,7.54,0.24,43
2019-06-09 02:00:00,48.3133,-166.0799,52.39,2.24,Aleutian Arc,1.288,55.9,4.627,47,5.1,5.04,0.21,45
2019-06-09 10:00:00,41.072,32.2588,29.17,2.66,Anatolian Fault,0.262,88.7,2.865,33,13.12,5.79,0.445,46
2019-06-09 10:00:00,36.0676,30.987,10.37,2.01,Anatolian Fault,0.822,255.5,3.97,13,5.52,11.58,0.246,17
2019-06-09 11:00:00,44.2628,-120.357,29.13,3.08,Cascadia Zone,0.1,284.9,4.115,85,1.62,8.82,0.412,33
2019-06-10 02:00:00,19.1177,-57.7456,23.52,2.59,Caribbean Arc,0.621,56.6,4.856,71,2.64,5.36,0.278,44
2019-06-11 02:00:00,54.2074,-174.779,45.24,4.4,Aleutian Arc,0.615,148.6,0.781,45,16.37,12.75,0.295,55
2019-06-11 03:00:00,-7.4813,102.7419,58.56,2.02,Sumatra Fault,0.542,272.7,1.623,32,13.01,0.79,0.094,34
2019-06-11 11:00:00,36.51,33.6407,15.89,3.28,Anatolian Fault,0.368,323.0,0.518,63,4.49,0.68,0.028,16
2019-06-11 18:00:00,39.9569,-91.0271,8.45,2.64,New Madrid Zone,1.041,292.6,3.369,99,8.0,2.43,0.372,30
2019-06-12 16:00:00,35.9972,-87.3215,5.29,3.27,New Madrid Zone,1.314,268.0,0.555,16,5.93,1.97,0.373,78
2019-06-14 18:00:00,43.6292,-123.245,22.44,2.5,Cascadia Zone,0.658,26.3,3.865,24,0.97,9.84,0.389,65
2019-06-15 00:00:00,10.0905,-60.1055,28.4,3.22,Caribbean Arc,1.1,50.2,1.004,105,14.8,0.3,0.132,19
2019-06-15 13:00:00,31.9482,-92.7364,7.71,2.27,New Madrid Zone,0.458,170.4,2.553,40,18.16,8.34,0.396,74
2019-06-15 14:00:00,31.9306,83.8209,44.07,3.32,Himalayan Belt,1.397,226.8,2.884,54,5.76,8.0,0.189,68
2019-06-15 20:00:00,27.3598,147.8479,23.36,3.2,Pacific Ring,0.489,316.4,2.341,50,14.51,13.65,0.022,37
2019-06-15 21:00:00,32.8704,-90.7632,11.38,2.85,New Madrid Zone,0.261,221.5,1.45,71,3.17,7.27,0.271,6
2019-06-16 00:00:00,50.5075,-123.3346,34.5,2.94,Cascadia Zone,0.368,66.8,2.27,7,8.96,14.83,0.338,61
2019-06-16 10:00:00,38.9286,-84.6226,16.69,3.12,New Madrid Zone,0.836,97.1,4.042,49,16.69,5.79,0.414,28
2019-06-17 15:00:00,55.0196,-169.6493,57.64,2.13,Aleutian Arc,1.192,173.0,2.291,67,8.73,12.11,0.377,27
2019-06-18 12:00:00,47.7429,-117.2004,34.64,3.39,Cascadia Zone,1.218,55.3,3.906,109,7.72,9.5,0.221,36
2019-06-19 00:00:00,42.6972,-126.9984,27.96,2.14,Cascadia Zone,0.517,204.9,1.996,82,1.21,1.95,0.255,28
2019-06-19 08:00:00,27.6831,77.9367,26.03,2.37,Himalayan Belt,1.462,149.7,4.461,77,15.92,7.59,0.293,40
2019-06-19 16:00:00,16.7167,-64.2406,37.54,2.34,Caribbean Arc,1.24,54.9,1.118,62,16.63,2.3,0.278,57
2019-06-20 05:00:00,42.7731,36.9073,23.01,3.02,Anatolian Fault,1.413,241.5,2.672,16,16.54,5.3,0.451,15
2019-06-20 06:00:00,39.1379,35.2673,24.2,5.28,Anatolian Fault,1.199,347.1,0.155,48,8.78,12.35,0.017,49
2019-06-20 11:00:00,-0.9516,103.2938,34.59,2.97,Sumatra Fault,0.924,162.5,0.207,89,5.57,13.81,0.147,79
2019-06-20 17:00:00,52.1579,-168.9892,65.49,5.61,Aleutian Arc,1.145,191.9,1.35,94,11.09,9.95,0.168,40
2019-06-21 09:00:00,31.6993,149.6989,31.51,2.15,Pacific Ring,0.24,286.5,0.685,73,6.92,3.47,0.323,38
2019-06-21 15:00:00,-1.1651,100.4316,52.89,7.44,Sumatra Fault,0.608,347.7,0.698,13,10.47,7.08,0.048,25
2019-06-22 19:00:00,13.937,-56.6022,21.88,2.82,Caribbean Arc,0.1,316.8,0.418,115,2.7,9.11,0.5,13
2019-06-23 04:00:00,28.0345,153.6394,43.45,5.21,Pacific Ring,0.908,110.6,4.122,5,11.34,5.15,0.168,52
2019-06-23 08:00:00,17.532,-63.0565,32.9,3.64,Caribbean Arc,1.12,266.8,1.993,29,10.47,13.83,0.323,16
2019-06-23 20:00:00,34.9718,149.2209,40.94,4.82,Pacific Ring,0.303,100.3,4.413,81,9.08,12.32,0.126,21
2019-06-24 00:00:00,-3.0629,97.6654,40.41,2.61,Sumatra Fault,0.621,82.2,2.251,51,12.19,14.14,0.101,35
2019-06-24 07:00:00,38.9351,30.0537,24.22,3.44,Anatolian Fault,1.365,54.4,4.914,103,13.79,14.09,0.364,17
2019-06-24 13:00:00,45.8808,-123.1856,30.78,2.81,Cascadia Zone,0.81,66.8,3.461,43,5.29,14.35,0.391,63
2019-06-25 05:00:00,39.2228,-92.1667,10.02,3.39,New Madrid Zone,0.716,338.0,3.133,114,14.48,10.9,0.3,13
2019-06-26 01:00:00,43.7113,35.3845,24.49,2.22,Anatolian Fault,0.92,30.4,3.343,21,8.33,4.87,0.062,47
2019-06-26 01:00:00,30.6859,85.5689,39.47,2.08,Himalayan Belt,1.326,316.7,2.296,55,3.59,14.53,0.114,17
2019-06-26 16:00:00,27.5543,84.6899,43.34,4.27,Himalayan Belt,0.731,62.6,4.771,74,4.65,10.11,0.313,30
2019-06-26 23:00:00,11.1485,-63.6229,23.37,3.87,Caribbean Arc,0.861,49.8,2.328,25,4.3,5.57,0.383,60
2019-06-27 05:00:00,53.7367,-173.7419,47.48,3.02,Aleutian Arc,0.806,203.8,4.715,33,8.84,14.72,0.102,63
2019-06-27 08:00:00,13.8275,-63.5454,19.93,2.83,Caribbean Arc,1.196,254.0,1.354,16,0.1,8.99,0.114,3
2019-06-27 08:00:00,36.4539,-84.2281,8.53,5.03,New Madrid Zone,0.844,170.4,1.871,115,5.52,10.16,0.404,18
2019-06-27 10:00:00,36.1189,33.3637,18.59,2.84,Anatolian Fault,1.059,252.4,1.796,106,12.92,10.72,0.146,3
2019-06-27 12:00:00,29.379,82.5435,33.35,2.65,Himalayan Belt,0.598,270.1,0.082,18,1.02,0.71,0.429,57
2019-06-27 22:00:00,26.8997,149.818,26.17,2.24,Pacific Ring,0.141,256.3,1.541,85,13.1,1.09,0.163,46
2019-06-28 11:00:00,28.2955,151.5822,37.66,2.19,Pacific Ring,1.402,81.0,3.478,115,2.48,6.05,0.12,20
2019-06-28 17:00:00,31.145,153.9247,22.36,2.48,Pacific Ring,1.483,148.5,3.666,83,4.32,3.66,0.148,34
2019-06-29 03:00:00,48.4977,-122.7182,26.92,2.87,Cascadia Zone,0.949,263.2,4.87,48,1.38,14.82,0.316,75
2019-06-29 11:00:00,10.0793,-63.4154,13.27,3.3,Caribbean Arc,0.73,136.6,0.725,115,18.68,1.36,0.415,40
2019-06-29 22:00:00,18.5453,-59.8142,28.28,5.05,Caribbean Arc,0.435,189.4,3.757,56,12.71,6.84,0.309,66
2019-06-30 19:00:00,26.8518,154.0881,32.33,4.28,Pacific Ring,0.538,39.5,1.296,61,18.93,5.89,0.323,35
2019-07-01 02:00:00,54.9675,-171.1732,63.3,2.91,Aleutian Arc,0.731,90.0,2.507,87,0.83,11.5,0.02,42
2019-07-01 17:00:00,-6.8689,102.3149,57.07,4.87,Sumatra Fault,1.108,30.0,0.668,62,4.65,11.99,0.466,3
2019-07-02 04:00:00,18.5499,-61.3496,29.82,2.03,Caribbean Arc,0.711,228.1,0.866,92,7.35,12.28,0.058,55
2019-07-02 22:00:00,-5.3151,102.2159,46.82,3.88,Sumatra Fault,1.104,58.8,3.524,110,1.79,1.84,0.283,6
2019-07-03 04:00:00,32.1152,-88.4204,8.7,2.28,New Madrid Zone,0.239,43.0,3.238,113,13.79,4.75,0.174,44
2019-07-03 07:00:00,14.8136,-59.1994,36.92,2.18,Caribbean Arc,0.86,283.7,0.191,118,9.15,5.45,0.153,16
2019-07-03 16:00:00,50.5284,-171.0802,62.3,2.69,Aleutian Arc,0.568,132.7,4.797,96,9.23,3.08,0.407,15
2019-07-03 16:00:00,-5.6505,101.4247,30.44,3.09,Sumatra Fault,0.567,175.5,0.144,15,13.75,6.49,0.434,56
2019-07-04 11:00:00,-6.4085,105.2841,36.7,4.17,Sumatra Fault,0.766,210.3,0.183,108,10.28,2.96,0.089,55
2019-07-04 15:00:00,33.9875,-88.0139,7.69,2.77,New Madrid Zone,0.377,282.6,3.539,33,8.36,2.4,0.036,48
2019-07-04 19:00:00,53.5486,-168.1753,44.47,2.07,Aleutian Arc,0.347,324.8,4.263,41,16.74,3.26,0.108,62
2019-07-05 01:00:00,31.4193,78.4907,18.33,3.28,Himalayan Belt,0.722,260.8,2.679,6,6.19,1.06,0.464,64
2019-07-05 08:00:00,31.4451,149.9616,43.05,3.45,Pacific Ring,1.198,299.7,2.996,111,15.68,8.97,0.454,49
2019-07-05 09:00:00,14.6978,-61.6154,35.8,2.03,Caribbean Arc,0.27,31.7,1.386,118,5.48,9.99,0.068,49
2019-07-06 10:00:00,0.3497,106.029,53.5,2.74,Sumatra Fault,0.618,26.7,2.625,63,10.55,14.61,0.457,15
2019-07-06 21:00:00,-1.2281,103.978,43.76,4.6,Sumatra Fault,0.634,276.6,2.469,107,6.99,5.6,0.445,38
2019-07-06 22:00:00,41.0701,-120.885,34.34,4.32,Cascadia Zone,0.375,226.6,4.115,46,8.7,1.82,0.085,46
2019-07-07 06:00:00,31.6524,-86.7399,10.7,4.59,New Madrid Zone,0.735,230.9,4.389,65,7.53,13.02,0.162,9
2019-07-08 03:00:00,0.6401,100.4833,47.23,2.29,Sumatra Fault,1.008,271.6,2.316,43,18.21,2.12,0.363,56
2019-07-08 08:00:00,37.2149,34.2821,27.68,4.2,Anatolian Fault,0.288,83.7,4.855,68,3.73,12.63,0.204,72
2019-07-08 13:00:00,46.184,-125.8739,33.35,2.24,Cascadia Zone,0.669,146.4,3.975,57,3.5,4.08,0.259,14
2019-07-09 11:00:00,45.1641,-121.7524,33.81,2.83,Cascadia Zone,1.162,131.4,4.083,11,6.71,1.51,0.052,53
2019-07-09 17:00:00,27.0783,146.0844,30.44,3.24,Pacific Ring,0.691,334.3,2.766,66,8.26,8.4,0.492,22
2019-07-09 22:00:00,46.327,-119.8469,17.08,2.84,Cascadia Zone,0.743,133.7,1.852,71,13.82,0.29,0.44,31
2019-07-10 14:00:00,30.2165,78.2229,40.46,2.64,Himalayan Belt,1.318,162.6,4.044,35,0.18,7.48,0.059,61
2019-07-11 02:00:00,-7.4357,105.2704,37.66,2.31,Sumatra Fault,0.937,46.9,0.303,77,19.64,7.3,0.213,75
2019-07-11 03:00:00,-5.9425,100.913,57.47,2.16,Sumatra Fault,0.467,208.4,2.06,14,12.62,1.58,0.307,42
2019-07-11 10:00:00,25.9127,148.7469,38.66,8.62,Pacific Ring,0.29,156.9,0.738,7,11.32,13.21,0.432,10
2019-07-12 22:00:00,17.0334,-59.3146,12.69,5.22,Caribbean Arc,1.342,324.6,2.455,52,5.63,12.13,0.106,50
2019-07-13 04:00:00,50.9828,-168.7669,58.43,2.93,Aleutian Arc,1.444,333.5,0.031,43,1.01,12.77,0.444,42
2019-07-14 06:00:00,39.0793,35.194,24.26,4.12,Anatolian Fault,0.621,283.9,3.847,65,7.98,14.53,0.213,61
2019-07-14 09:00:00,27.2426,79.2894,18.65,2.54,Himalayan Belt,0.809,338.9,2.879,107,13.05,7.18,0.429,39
2019-07-14 23:00:00,1.1258,101.4567,29.79,3.56,Sumatra Fault,0.336,145.9,2.654,16,11.48,0.33,0.447,73
